Date,Signal,Price,MTM_Price,Target_Return_Fwd,Model_Capital,BH_Capital,Random_Capital,Correct_Prediction,Model_Type,Features_Used
2023-06-20,1,268.8877542508482,268.6493835449219,0,183458.20567426953,211670.8046292626,155012.46839211122,0,Ensemble (RF + HGB),21
2023-06-21,1,270.36565334729073,268.6017150878906,0,183425.65332116594,211633.2463050182,154960.26859169287,0,Ensemble (RF + HGB),21
2023-06-22,1,265.02607269438806,265.02606201171875,0,180983.8725554249,208815.963221315,151719.14367155996,0,Ensemble (RF + HGB),21
2023-06-23,1,265.40746335766835,264.59698486328125,1,180690.85969714297,208477.8902130715,151719.14367155996,1,Ensemble (RF + HGB),21
2023-06-26,1,269.3644865025738,269.03076171875,0,183718.64533927303,211971.29526823977,151667.55148955254,0,Ensemble (RF + HGB),21
2023-06-27,1,267.1237638482765,265.55047607421875,0,181341.990119914,209229.15287804732,149520.04633571816,0,Ensemble (RF + HGB),21
2023-06-28,1,266.9807572866132,265.407470703125,1,181244.33306060324,209116.4779053141,150146.26453923533,1,Ensemble (RF + HGB),21
2023-06-30,1,281.2832746359638,278.94720458984375,1,190490.493432861,219784.53278208483,150146.26453923533,1,Ensemble (RF + HGB),21
2023-07-03,1,287.0043165657713,284.0007629394531,1,193941.52218586212,223766.26818749617,150094.96255342787,1,Ensemble (RF + HGB),21
2023-07-04,1,286.5752280692685,286.33685302734375,1,195536.81672986096,225606.89057071324,149745.89841388867,1,Ensemble (RF + HGB),21
2023-07-05,1,287.95780663466064,290.53228759765625,1,198401.8406064731,228912.50400465948,151939.98943754093,1,Ensemble (RF + HGB),21
2023-07-06,1,289.3880728925696,290.9613342285156,1,198694.83262458016,229250.55296788106,152164.36842515715,1,Ensemble (RF + HGB),21
2023-07-07,1,294.0125468469397,293.9648742675781,1,200745.92263255367,231617.0640255856,153577.39965165986,1,Ensemble (RF + HGB),21
2023-07-10,1,296.06257810841606,295.63348388671875,1,201885.40087240297,232931.7736892933,153525.46462142412,1,Ensemble (RF + HGB),21
2023-07-11,1,295.6811957455863,295.6811828613281,1,201917.9740656814,232969.35605855964,153327.68926295874,1,Ensemble (RF + HGB),21
2023-07-12,1,309.8883541188205,309.2209167480469,0,211164.13443793912,243637.41093533035,160505.0852984581,0,Ensemble (RF + HGB),21
2023-07-13,1,309.0778730388124,306.88482666015625,1,209568.8398939403,241796.78855211328,160451.87211022057,1,Ensemble (RF + HGB),21
2023-07-14,1,309.26858797891003,309.2685852050781,1,211196.6867910427,243674.96925957475,160361.18824388087,1,Ensemble (RF + HGB),21
2023-07-17,1,310.8418712353888,310.0790710449219,1,211750.16015450298,244313.55695181736,160308.00160464988,1,Ensemble (RF + HGB),21
2023-07-18,1,312.74886680504056,312.2721252441406,0,213247.77679901622,246041.4803172793,161045.61510896578,0,Ensemble (RF + HGB),21
2023-07-19,1,311.6523542104642,310.0790710449219,1,211750.16015450298,244313.55695181736,159914.60874006763,1,Ensemble (RF + HGB),21
2023-07-20,1,314.65587816834125,313.32098388671875,1,213964.03276816924,246867.88367576586,162083.49555645473,1,Ensemble (RF + HGB),21
2023-07-21,1,316.56290041829703,314.0837707519531,1,214484.9329383511,247468.88899874213,162083.49555645473,1,Ensemble (RF + HGB),21
