Date,Signal,Price,MTM_Price,Target_Return_Fwd,Model_Capital,BH_Capital,Random_Capital,Correct_Prediction,Model_Type,Features_Used
2022-05-16,1,11.395109218228615,11.346823692321777,0,104561.0784545399,88641.94571591332,88005.7965997184,0,Ensemble (RF + HGB),32
2022-05-17,1,11.346824659801134,11.250255584716797,1,103671.20250781804,87887.55090161815,87256.8157865544,1,Ensemble (RF + HGB),32
2022-05-18,1,11.153687477111816,11.298540115356445,0,104116.1448752375,88264.7520338411,87631.30989147835,0,Ensemble (RF + HGB),32
2022-05-19,1,11.250254693888722,11.153687477111816,0,102781.32656109618,87133.15608732296,86507.83497339042,0,Ensemble (RF + HGB),32
2022-05-20,1,11.105401992797852,11.105401992797852,0,102336.37540555965,86755.94750494926,86133.3334717826,0,Ensemble (RF + HGB),32
2022-05-23,1,11.153687505610536,11.105401992797852,0,102336.37540555965,86755.94750494926,86133.3334717826,0,Ensemble (RF + HGB),32
2022-05-24,1,11.105402077568902,11.05711841583252,0,101891.44182625726,86378.75382287704,85758.84676354253,0,Ensemble (RF + HGB),32
2022-05-25,1,10.912264834323125,10.863980293273926,0,100111.67235657941,84869.94929398522,84260.8703438468,0,Ensemble (RF + HGB),32
2022-05-26,1,10.960549311700863,10.863980293273926,1,100111.67235657941,84869.94929398522,84260.8703438468,1,Ensemble (RF + HGB),32
2022-05-27,1,11.153686451961821,11.008832931518555,1,101446.49067072073,86001.54524050334,85384.34526193472,1,Ensemble (RF + HGB),32
2022-05-30,1,11.346824720914618,11.346823692321777,0,104561.0784545399,88641.94571591332,87891.16257263385,0,Ensemble (RF + HGB),32
2022-05-31,1,11.201972021877452,11.201972007751465,0,103226.26892851565,87510.35721954593,87891.16257263385,0,Ensemble (RF + HGB),32
2022-06-01,1,11.201972007751465,11.153687477111816,1,102781.32656109618,87133.15608732296,87851.3466531392,1,Ensemble (RF + HGB),32
2022-06-02,1,11.298540190457635,11.201972007751465,0,103226.26892851565,87510.35721954593,87851.3466531392,0,Ensemble (RF + HGB),32
