Date,Signal,Exec_Price_NextOpen,MTM_Price,Target_Return_Fwd,Model_Capital,BH_Capital,Random_Capital,Correct_Prediction,Model_Type,Features_Used
2023-01-25,1,26.471717924259547,26.38213539123535,0,158396.5465410058,155944.37468934385,149546.00828880048,0,Ensemble (RF + HGB),18
2023-01-27,1,24.904018374420957,24.859228134155273,1,149253.11494813106,146942.4945764052,140436.61039454633,1,Ensemble (RF + HGB),18
2023-01-30,1,26.158178864335035,25.84463882446289,1,155169.45371126127,152767.24119503063,146003.4661491389,1,Ensemble (RF + HGB),18
2023-01-31,1,27.681084774795774,27.233171463012695,0,163506.109233802,160974.83511581426,156192.68083302036,0,Ensemble (RF + HGB),18
2023-02-01,1,25.665472536267373,25.710264205932617,1,154362.6776409273,151972.9550028756,156192.68083302036,1,Ensemble (RF + HGB),18
2023-02-02,1,26.15817922904825,25.84463882446289,0,155169.45371126127,152767.24119503063,156140.26328340668,0,Ensemble (RF + HGB),18
2023-02-03,1,25.84463876812332,25.799846649169922,0,154900.52453728614,152502.47537287665,154001.34746379594,0,Ensemble (RF + HGB),18
2023-02-06,1,25.620683129186858,25.620681762695312,0,153824.83074456843,151443.43463287453,152931.8979313827,0,Ensemble (RF + HGB),18
2023-02-07,1,25.307141752658286,25.217559814453125,0,151404.51398515792,149060.5873307163,150525.63079089468,0,Ensemble (RF + HGB),18
2023-02-08,1,25.21755855246206,25.127975463867188,0,150866.6556372076,148531.0556864084,150346.30450070873,0,Ensemble (RF + HGB),18
2023-02-09,1,24.81443795949284,24.90401840209961,1,149522.03267051475,147207.2491242523,150294.96560752834,1,Ensemble (RF + HGB),18
2023-02-10,1,25.262350864017897,25.262351989746094,0,151673.44315913305,149325.35315287026,152825.9775953818,0,Ensemble (RF + HGB),18
2023-02-13,1,24.590479537054524,24.456104278564453,0,146832.78673712906,144559.63599994013,152774.18120251544,0,Ensemble (RF + HGB),18
2023-02-14,1,24.187357001348374,24.276939392089844,1,145757.0929444114,143500.595259938,150090.63293245932,1,Ensemble (RF + HGB),18
2023-02-15,1,24.590479537054524,24.411314010620117,0,146563.86901474537,144294.88145209302,150039.34121068328,0,Ensemble (RF + HGB),18
2023-02-16,1,24.142565022977102,24.276939392089844,0,145757.0929444114,143500.595259938,148126.26925441195,0,Ensemble (RF + HGB),18
2023-02-17,1,24.276939208638794,24.0977725982666,0,144681.38770010223,142441.54324562903,147033.07919800977,0,Ensemble (RF + HGB),18
2023-02-20,1,23.60506814505103,23.60506820678711,0,141723.22404433286,139529.17557346972,144026.83272779358,0,Ensemble (RF + HGB),18
2023-02-21,1,23.112363517600873,23.38111114501953,0,140378.60107764002,138205.36901131365,140851.09864650894,0,Ensemble (RF + HGB),18
2023-02-22,1,22.664450918104215,22.933198928833008,1,137689.3665958458,135557.76716130832,140801.51161880867,1,Ensemble (RF + HGB),18
2023-02-23,1,23.15715539052111,22.977991104125977,0,137958.29576982095,135822.5329834623,143689.98228165708,0,Ensemble (RF + HGB),18
2023-02-24,1,22.395699757189202,22.530075073242188,0,135269.0383848438,133174.90858484324,143689.98228165708,0,Ensemble (RF + HGB),18
2023-02-27,1,22.61965757257798,22.48528289794922,1,135000.10921086866,132910.1427626893,143689.98228165708,1,Ensemble (RF + HGB),18
2023-02-28,1,23.02278108386469,22.84361457824707,1,137151.5082478955,135028.2355170004,143689.98228165708,1,Ensemble (RF + HGB),18
2023-03-01,1,23.739444659306454,23.739442825317383,0,142530.00011466685,140323.46176562476,143639.8714799261,0,Ensemble (RF + HGB),18
2023-03-02,1,23.515484692391496,23.29153060913086,1,139840.76563287264,137675.85991561943,142113.9669678995,1,Ensemble (RF + HGB),18
2023-03-03,1,25.262351383147394,24.814435958862305,0,148984.18577415592,146677.72875425123,142113.9669678995,0,Ensemble (RF + HGB),18
2023-03-06,1,24.63527062266246,24.635271072387695,1,147908.49198143822,145618.6880142491,142113.9669678995,1,Ensemble (RF + HGB),18
2023-03-08,1,24.85922725636349,24.68006134033203,0,148177.4097038219,145883.44256209623,142064.14694099393,0,Ensemble (RF + HGB),18
2023-03-09,1,24.05298258104118,24.276939392089844,0,145757.0929444114,143500.595259938,138736.52022681467,0,Ensemble (RF + HGB),18
2023-03-10,1,23.739444112742447,24.008190155029297,0,144143.54080374338,141912.02287562794,137200.6868434871,0,Ensemble (RF + HGB),18
2023-03-13,1,23.112363642902622,22.88840675354004,0,137420.43742187065,135293.00133915438,130801.41014631889,0,Ensemble (RF + HGB),18
2023-03-14,1,22.664447405454776,22.216535568237305,1,133386.56852179213,131321.58165268612,129363.94952848421,1,Ensemble (RF + HGB),18
2023-03-15,1,22.126953229386892,22.26132583618164,1,133655.48624417582,131586.3362005332,129363.94952848421,1,Ensemble (RF + HGB),18
2023-03-16,1,22.84361523188165,22.574867248535156,0,135537.96755881896,133439.67440699722,129316.4818797962,0,Ensemble (RF + HGB),18
2023-03-17,1,22.53007543273172,22.530075073242188,0,135269.0383848438,133174.90858484324,127386.0081427454,0,Ensemble (RF + HGB),18
2023-03-20,1,22.574867450562497,22.037370681762695,1,132310.87472907442,130262.54091268397,127386.0081427454,1,Ensemble (RF + HGB),18
2023-03-21,1,22.440492630004883,22.30611801147461,1,133924.41541815095,131851.10202268718,127386.0081427454,1,Ensemble (RF + HGB),18
2023-03-22,1,22.12695273271791,22.440492630004883,0,134731.19148848497,132645.38821484218,127338.90542424306,0,Ensemble (RF + HGB),18
2023-03-23,1,22.261326879018753,22.395700454711914,0,134462.2623145098,132380.62239268824,128885.52782486728,0,Ensemble (RF + HGB),18
2023-03-24,1,21.8582036743136,21.679039001464844,0,130159.47569204759,128144.44815837286,125638.54322384897,0,Ensemble (RF + HGB),18
2023-03-27,1,20.783213373556546,20.96237564086914,0,125856.6776179939,123908.26264975064,125591.76291262418,0,Ensemble (RF + HGB),18
2023-03-28,1,20.55925429962926,20.69363021850586,1,124243.14838050885,122319.7128140543,125050.4170597059,1,Ensemble (RF + HGB),18
2023-03-29,1,22.619659346763534,22.08216094970703,1,132579.7924514581,130527.29546053108,133441.22839650293,1,Ensemble (RF + HGB),18
2023-03-31,1,22.30611932154426,22.17174530029297,1,133117.65079940844,131056.827104839,133982.58147397198,1,Ensemble (RF + HGB),18
2023-04-03,1,23.24674056728315,23.06757354736328,0,138496.1426661798,136352.05335346336,139396.02004067777,0,Ensemble (RF + HGB),18
2023-04-05,1,22.977989292357552,22.977991104125977,1,137958.29576982095,135822.5329834623,138687.42238722346,1,Ensemble (RF + HGB),18
2023-04-06,1,23.5602771869677,23.4259033203125,0,140647.5302516152,138470.1348334676,138638.234557793,0,Ensemble (RF + HGB),18
2023-04-10,1,23.515486313166633,23.4259033203125,1,140647.5302516152,138470.1348334676,138207.91828195032,1,Ensemble (RF + HGB),18
2023-04-11,1,24.052984195021477,23.918609619140625,0,143605.705358976,141382.51377993374,138207.91828195032,0,Ensemble (RF + HGB),18
2023-04-12,1,23.87381646168526,23.82902717590332,1,143067.85846261718,140852.99340993268,138158.8189210273,1,Ensemble (RF + HGB),18
2023-04-13,1,24.635273827028843,24.68006134033203,1,148177.4097038219,145883.44256209623,142394.3220502003,1,Ensemble (RF + HGB),18
2023-04-17,1,25.79984434698613,25.665475845336914,0,154093.77137013504,151708.21172933534,142394.3220502003,0,Ensemble (RF + HGB),18
2023-04-18,1,25.53109861879284,25.3967227935791,1,152480.19632628412,150119.61679641157,142394.3220502003,1,Ensemble (RF + HGB),18
2023-04-19,1,25.620683129186858,25.620681762695312,0,153824.83074456843,151443.43463287453,142344.45029778205,0,Ensemble (RF + HGB),18
2023-04-20,1,25.307141441918564,25.217559814453125,0,151404.51398515792,149060.5873307163,140104.7611236623,0,Ensemble (RF + HGB),18
2023-04-21,1,25.083184922390238,24.948810577392578,1,149790.9618444899,147472.01494640627,139190.42949098925,1,Ensemble (RF + HGB),18
2023-04-24,1,27.50192273592794,26.96442413330078,0,161892.56854472548,159386.27400581105,139141.14885674816,0,Ensemble (RF + HGB),18
2023-04-25,1,26.874841593079648,26.785259246826172,0,160816.8747520078,158327.23326580893,135515.31577682908,0,Ensemble (RF + HGB),18
2023-04-26,1,26.516511211627382,26.42692756652832,1,158665.47571498097,156209.14051149783,133702.39956194648,1,Ensemble (RF + HGB),18
2023-04-27,1,26.695674005731224,26.606094360351562,1,159741.18095929013,157268.1925258068,134608.86249433554,1,Ensemble (RF + HGB),18
2023-04-28,1,27.277964998876996,27.054006576538086,0,162430.41544108433,159915.7943758121,137841.70465964024,0,Ensemble (RF + HGB),18
2023-05-02,1,26.74046894055499,26.874841690063477,0,161354.72164836666,158856.75363581,137841.70465964024,0,Ensemble (RF + HGB),18
2023-05-03,1,26.561302226854956,26.516511917114258,1,159203.33406293127,156738.67215580572,137792.67286513053,1,Ensemble (RF + HGB),18
2023-05-04,1,26.874840349599147,26.785259246826172,1,160816.8747520078,158327.23326580893,138954.49980136944,1,Ensemble (RF + HGB),18
2023-05-05,1,27.412337750453815,27.277963638305664,0,163775.03840777717,161239.6009379682,142036.89547330423,0,Ensemble (RF + HGB),18
2023-05-08,1,27.322755766308997,27.233171463012695,0,163506.109233802,160974.83511581426,142036.89547330423,0,Ensemble (RF + HGB),18
2023-05-09,1,27.1883803761285,27.098798751831055,0,162699.3446150595,160180.5601979661,141987.08966608942,0,Ensemble (RF + HGB),18
2023-05-10,1,26.964422294754417,26.830049514770508,1,161085.7924743915,158591.98781365604,140648.22769654024,1,Ensemble (RF + HGB),18
2023-05-11,1,27.188382608310565,27.188379287719727,0,163237.18005982687,160710.0692936603,140598.67809853022,0,Ensemble (RF + HGB),18
2023-05-12,1,27.143590300987952,27.00921630859375,1,162161.49771870064,159651.03982796503,139672.15939887468,1,Ensemble (RF + HGB),18
2023-05-15,1,27.949834313439844,27.681087493896484,1,166195.36661877917,163622.45951443329,144363.2334999254,1,Ensemble (RF + HGB),18
2023-05-16,1,27.860253581381205,27.770668029785156,1,166733.20206354655,164151.9686101275,144363.2334999254,1,Ensemble (RF + HGB),18
2023-05-17,1,28.17379208111804,27.94983673095703,0,167808.91875944717,165211.03189874333,144312.99848334468,0,Ensemble (RF + HGB),18
2023-05-18,1,27.94983507477738,27.90504264831543,0,167539.97813388053,164946.25480228252,142936.39868532048,0,Ensemble (RF + HGB),18
2023-05-19,1,28.039417266845703,27.90504264831543,1,167539.97813388053,164946.25480228252,143452.51833284652,1,Ensemble (RF + HGB),18
2023-05-22,1,28.319809535516736,28.039417266845703,1,168346.75420421455,165740.54099443753,143402.4513432141,1,Ensemble (RF + HGB),18
2023-05-23,1,28.13287966725305,28.13288116455078,0,168907.90508920563,166293.00457888603,142284.92769299092,0,Ensemble (RF + HGB),18
2023-05-24,1,27.3851633944733,27.431894302368164,0,164699.22764540667,162149.48259829494,142235.07612383156,0,Ensemble (RF + HGB),18
2023-05-25,1,27.05803695974576,27.01130485534668,1,162174.03721135535,159663.38519396988,140367.03826775964,1,Ensemble (RF + HGB),18
2023-05-26,1,27.66556041201307,27.338430404663086,0,164138.07676041557,161597.01901384647,140367.03826775964,0,Ensemble (RF + HGB),18
2023-05-29,1,27.244967068531956,27.24496841430664,1,163576.93732701597,161044.56670370483,140367.03826775964,1,Ensemble (RF + HGB),18
2023-05-30,1,27.525360694492157,27.572093963623047,1,165540.97687607622,162978.20052358138,140317.54054919924,1,Ensemble (RF + HGB),18
2023-05-31,1,28.460007317920198,28.36654281616211,1,170310.7937532748,167674.1748143141,144605.68077656068,1,Ensemble (RF + HGB),18
2023-06-01,1,29.441389381696197,29.301189422607422,1,175922.34840955146,173198.8557560264,149906.1221352234,1,Ensemble (RF + HGB),18
2023-06-02,1,29.675050672310842,29.488121032714844,0,177044.67308271656,174303.80547353707,149854.86445568947,0,Ensemble (RF + HGB),18
2023-06-05,1,28.60020491968305,28.64693832397461,0,171994.26931143095,169331.58811627328,144254.0336336011,0,Ensemble (RF + HGB),18
2023-06-06,1,28.460008468594673,28.41327476501465,1,170591.36919577033,167950.40660653834,144254.0336336011,1,Ensemble (RF + HGB),18
2023-06-07,1,28.78713298564806,28.69367027282715,0,172274.8447539265,169607.8199084975,144203.8187643957,0,Ensemble (RF + HGB),18
2023-06-08,1,28.039415173950527,28.36654281616211,0,170310.7937532748,167674.1748143141,142096.95009481072,0,Ensemble (RF + HGB),18
2023-06-09,1,26.63744765480289,26.49724769592285,1,159087.67298913,156624.80165658265,133273.72877708377,1,Ensemble (RF + HGB),18
2023-06-12,1,26.777642174604377,26.684179306030273,0,160209.9976622951,157729.75137409332,133225.5397741244,0,Ensemble (RF + HGB),18
2023-06-13,1,26.6374454498291,26.6374454498291,0,159929.4107682081,157453.50830756224,132528.02562366406,0,Ensemble (RF + HGB),18
2023-06-14,1,26.684176350920243,26.6374454498291,0,159929.4107682081,157453.50830756224,132599.58290941687,0,Ensemble (RF + HGB),18
2023-06-15,1,26.029925875259565,26.029924392700195,0,156281.89566099166,153862.46118572648,132599.58290941687,0,Ensemble (RF + HGB),18
2023-06-16,1,26.076658248901367,25.983192443847656,1,156001.32021849614,153586.22939350226,132551.5182863701,1,Ensemble (RF + HGB),18
2023-06-19,1,26.076658248901367,26.076658248901367,0,156562.48255507866,154138.7042522576,132390.79374070285,0,Ensemble (RF + HGB),18
2023-06-20,1,26.263588250790804,26.076658248901367,1,156562.48255507866,154138.7042522576,132390.79374070285,1,Ensemble (RF + HGB),18
2023-06-21,1,26.310318722909233,26.310319900512695,0,157965.37121914784,155519.87448768568,132342.76763925768,0,Ensemble (RF + HGB),18
2023-06-22,1,25.93646201857624,25.889728546142578,0,155440.16933350504,153033.76580905376,130303.67873408934,0,Ensemble (RF + HGB),18
2023-06-23,1,25.235474361469304,25.375673294067383,0,152353.8165628712,149995.19354597336,130303.67873408934,0,Ensemble (RF + HGB),18
2023-06-26,1,25.469136737507007,25.32893943786621,1,152073.22966878416,149718.95047944228,130256.0377053629,1,Ensemble (RF + HGB),18
2023-06-27,1,25.79626302599362,25.65606689453125,1,154037.2806694359,151652.59557362567,131212.0489684287,1,Ensemble (RF + HGB),18
2023-06-28,1,26.684177965099085,26.590713500976562,1,159648.83532571254,157177.276515338,136305.30809787704,1,Ensemble (RF + HGB),18
2023-06-30,1,27.244966462600296,27.01130485534668,1,162174.03721135535,159663.38519396988,136305.30809787704,1,Ensemble (RF + HGB),18
2023-07-03,1,28.27308094812773,27.992685317993164,1,168066.178761719,165464.30920221328,136256.55976853298,1,Ensemble (RF + HGB),18
2023-07-04,1,28.693671593216976,28.55347442626953,1,171433.11842643988,168779.12453182478,137607.86105696455,1,Ensemble (RF + HGB),18
2023-07-05,1,28.97406342389047,28.880599975585938,1,173397.15797550013,170712.75835170134,139184.3783825444,1,Ensemble (RF + HGB),18
2023-07-06,1,29.95544212678169,30.189104080200195,0,181253.3276233326,178447.30490551447,145490.4568769559,0,Ensemble (RF + HGB),18
2023-07-07,1,30.09564319214651,29.908710479736328,0,179569.86351676786,176789.90287786213,144866.3965642145,0,Ensemble (RF + HGB),18
2023-07-10,1,29.628318786621094,29.488121032714844,1,177044.67308271656,174303.80547353707,144816.0687140484,1,Ensemble (RF + HGB),18
2023-07-11,1,29.72178032615875,29.628318786621094,1,177886.41086179463,175132.51212451668,144816.0687140484,1,Ensemble (RF + HGB),18
2023-07-12,1,30.14237290763234,29.908710479736328,0,179569.86351676786,176789.90287786213,147152.6296641304,0,Ensemble (RF + HGB),18
2023-07-13,1,28.646937999849964,28.46000862121582,1,170871.95608985733,168226.64967306945,147101.88000395737,1,Ensemble (RF + HGB),18
2023-07-14,1,29.11426000107872,29.114261627197266,1,174800.0466395693,172093.92858712943,149323.31670788254,1,Ensemble (RF + HGB),18
2023-07-17,1,30.14237453823998,29.908710479736328,0,179569.86351676786,176789.90287786213,149272.16655594992,0,Ensemble (RF + HGB),18
2023-07-18,1,29.815248632651468,29.441389083862305,1,176764.097640221,174027.57368131285,145800.7208220906,1,Ensemble (RF + HGB),18
2023-07-19,1,31.217219478680434,31.123754501342773,0,186864.90518279216,183972.00839584047,154132.19220260577,0,Ensemble (RF + HGB),18
2023-07-20,1,30.609698246865378,30.609697341918945,1,183778.54096056684,180933.42485845322,151406.0478731867,1,Ensemble (RF + HGB),18
2023-07-21,1,32.24532710915116,32.01166915893555,0,192195.8843965733,189220.4575453285,151406.0478731867,0,Ensemble (RF + HGB),18
2023-07-24,1,31.731273959781127,31.497610092163086,0,189109.5087227565,186181.86273363442,151354.5134573541,0,Ensemble (RF + HGB),18
2023-07-25,1,31.450882385613273,31.26395034790039,1,187706.6315102788,184800.7037725132,149838.28535217393,1,Ensemble (RF + HGB),18
2023-07-26,1,32.01166801001442,31.77800750732422,1,190792.99573250412,187839.28730990045,149838.28535217393,1,Ensemble (RF + HGB),18
2023-07-27,1,31.964936218171704,31.871469497680664,0,191354.13516590375,188391.73962004206,149838.28535217393,0,Ensemble (RF + HGB),18
2023-07-28,1,31.731273500651277,31.591075897216797,0,189670.67105933905,186734.33759238975,149838.28535217393,0,Ensemble (RF + HGB),18
2023-07-31,1,31.544345687417422,31.45088005065918,1,188828.94473185242,185905.64221571703,149838.28535217393,1,Ensemble (RF + HGB),18
2023-08-01,1,31.778006685042794,31.77800750732422,0,190792.99573250412,187839.28730990045,149838.28535217393,0,Ensemble (RF + HGB),18
2023-08-02,1,31.310680848550987,31.17048454284668,1,187145.46917369624,184248.22891375786,149787.04018852644,1,Ensemble (RF + HGB),18
2023-08-03,1,31.871467736097948,31.637805938720703,0,189951.23505024312,187010.55811030715,151351.97259178315,0,Ensemble (RF + HGB),18
2023-08-04,1,31.91820294789026,31.637805938720703,0,189951.23505024312,187010.55811030715,152511.80143254058,0,Ensemble (RF + HGB),18
2023-08-07,1,31.77800608667834,31.637805938720703,1,189951.23505024312,187010.55811030715,152460.0630051763,1,Ensemble (RF + HGB),18
2023-08-08,1,34.02116242162481,33.88096237182617,1,203418.99370912663,200269.8194287531,162549.33188051885,1,Ensemble (RF + HGB),18
2023-08-09,1,34.95580857340063,34.862342834472656,0,209311.1352594903,206070.7434369965,167257.66149563133,0,Ensemble (RF + HGB),18
2023-08-10,1,34.39501612731405,34.20808792114258,1,205383.03325818686,202203.45324862967,164118.76898501642,1,Ensemble (RF + HGB),18
2023-08-11,1,35.37639557298551,35.18946838378906,1,211275.17480855054,208004.37725687306,169524.73227863983,1,Ensemble (RF + HGB),18
